Lake,Rainfall_avg,MeanT_avg,AirPressure_avg,AverageWind_W,AverageWind_A,compound_W,WindSpeed_Avg,Lat,Lon,PW,SDD_Mean,SDD_SD,Chlorophyll,NDVI,Depth,PD,PWLG,DepthLG,PDLG,DepthLG10,Count_W,Dur_W,Mean_W,Return_W,LHW_W,RLHW_W,Count_A,Dur_A,Mean_A,Return_A,LHW_A,RLHW_A,Count_D,Dur_D,Mean_D,Return_D,LHW_D,RLHW_D
AS_215,9.153200309,26.24251571,1009.897244,-0.443554993,-1.043409384,-0.849996635,3.112300247,14.39125,121.1588125,854.40917,0.244026,0.197985,19.654784,-0.032561852,13.188477,64.78452137,2.932173902,1.151935781,2.545431743,1.120194646,5.869565217,26.30434783,1.494268699,87.17265886,11.59393683,1.900382496,3.826086957,15.47826087,1.717923129,142.7385577,7.947265293,1.114368645,2.04347826,10.82608696,-0.22365443,-55.56589884,3.646671537,0.786013851
EU_214,0.825762885,6.420676706,1016.63246,-0.255050151,-0.090909861,-0.237949127,3.92388834,57.05928,54.8198875,863.7784593,3.1199801,0.914855,78.72938538,0.390899667,8,107.9723074,2.936904863,0.954242509,3.07773426,0.903089987,5.260869565,31.39130435,3.766296888,76.97022868,15.71171597,8.160184057,4.913043478,24.56521739,8.666926045,77.31609731,17.9995444,9.128296949,0.347826087,6.82608696,-4.900629157,-0.34586863,-2.28782843,-0.968112892
AS_164,0.207675634,9.341999379,896.8185764,-0.075327545,0.011683558,-0.163452241,1.793879458,41.97926809,87.01507807,987.8278863,1.09387,0.352301,16.45720655,0.013553694,13.158203,75.07316054,2.995120706,1.151008135,2.602171622,1.119196582,5.565217391,29.65217391,3.480822532,76.44454531,15.72344286,6.348594736,4.086956522,18.73913043,4.434962631,116.615368,12.34037687,4.792651037,1.478260869,10.91304348,-0.954140099,-40.17082269,3.38306599,1.555943699
AS_174,1.264958422,4.58068161,1020.531639,0.001226278,0.070190785,0.179011958,3.875839014,54.52142038,82.38868441,1027.709152,1.05009,0.599162,16.71938027,0.390173384,9,114.1899058,3.012292604,1,3.012292604,0.954242509,5.347826087,32.04347826,3.028646417,69.6247412,14.88063447,6.018721929,3.826086957,16.13043478,9.250623184,108.5574534,13.82908097,7.361651382,1.52173913,15.91304348,-6.221976767,-38.9327122,1.0515535,-1.342929453
NA_172,0.996015427,2.164752411,1014.285101,-0.540112913,-0.283927171,-0.576444549,4.031845078,48.59207774,-72.04811585,1075.73325,7.2873802,2.8433299,27.62557743,-0.022318822,19.66211,54.7109771,3.032108124,1.315174669,2.305479413,1.293630121,5.260869565,30.56521739,2.827936072,91.62028986,14.29810161,7.752400733,3.043478261,12.26086957,6.216374687,139.1234788,10.2624408,5.91226621,2.217391304,18.30434782,-3.388438615,-47.50318894,4.03566081,1.840134523
NA_165,2.476908499,5.67273352,1015.61792,-0.249123831,-0.068642335,-0.286610639,2.54767565,44.59129106,-73.30658102,1084.564202,0.193889,0.549516,21.30149165,0.33157553,37.71289,28.75844842,3.035655513,1.587855594,1.911795711,1.576489814,5.565217391,30.17391304,3.275837798,83.74435818,15.47738752,7.245060157,3.173913043,11.91304348,7.367381153,137.2583333,10.56245783,3.804014125,2.391304348,18.26086956,-4.091543355,-53.51397512,4.91492969,3.441046032
NA_160,2.593229735,8.086988745,1016.531222,-0.60854549,-0.238551799,-0.688456506,3.997395153,42.45355426,-82.67331907,1120.681197,1.86473,0.873037,3.437721426,-0.045432166,2.6679688,420.0503383,3.04986944,0.564425633,5.403492085,0.426180747,5.391304348,30.08695652,2.701684506,87.26761149,14.91864059,5.906599315,2.913043478,12.08695652,6.513889425,152.5952381,9.73319377,3.275982858,2.47826087,18,-3.812204919,-65.32762661,5.18544682,2.630616457
EU_155,2.321914105,4.55631671,1011.297018,0.11305219,0.038135955,-0.119959142,4.012262044,63.58139665,34.75356406,1137.004677,7.1051998,2.1578,0.276550539,0.112232669,8.544922,133.0620311,3.056144047,0.979772384,3.119238813,0.931708103,4.782608696,28.43478261,3.305586202,90.21261215,13.69567061,8.274327402,4.130434783,21.82608696,6.565090257,102.5489358,14.26360878,7.73072357,0.652173913,6.60869565,-3.259504055,-12.33632365,-0.56793817,0.543603832
NA_149,1.140222723,-0.624469323,1015.418896,-0.222738358,-0.36634585,-0.573823915,4.096192814,55.12662297,-104.9290725,1219.701022,3.0960801,1.48138,31.72322391,0.148191132,13,93.82315554,3.086609308,1.146128036,2.693075479,1.113943352,6.173913043,34,2.872662331,61.52808206,16.42631174,8.517455332,4.608695652,21.60869565,7.657070323,92.56878882,15.76087633,9.625520543,1.565217391,12.39130435,-4.784407992,-31.04070676,0.66543541,-1.108065211
SA_118,5.22282583,19.9158226,1012.771569,-0.249245249,0.27064874,-0.266639754,4.062850815,-27.40487406,-56.35235068,1321.453485,1.17989,0.239423,8.111603617,0.120484244,13,101.6502681,3.121380405,1.146128036,2.723413361,1.113943352,5.869565217,28.08695652,2.012880755,79.99059564,13.45007612,2.624158644,4,18.39130435,5.293898678,102.0522774,12.46845783,2.88674109,1.869565217,9.69565217,-3.281017923,-22.06168176,0.98161829,-0.262582446
AS_115,2.659890499,15.50139383,1014.525616,0.069321496,0.028420774,0.097733467,1.947979055,33.3120556,118.5823669,1419.09659,0.462872,0.265423,14.01812064,-0.070269398,0.99999994,1419.096675,3.152317885,0.301029983,10.4717738,-2.61E-08,5.52173913,28.34782609,3.374781644,82.26744306,15.55088382,4.345019492,5.043478261,21.52173913,5.358282199,80.88713062,15.68137136,4.224104751,0.478260869,6.82608696,-1.983500555,1.38031244,-0.13048754,0.120914741
SA_127,1.179371968,2.433022699,1005.235781,-0.071494466,0.150567045,0.050432973,1.467306636,-50.24884572,-72.66097707,1443.656723,2.48369,1.48937,1.135809658,0.101976233,150,9.624378153,3.159764663,2.178976947,1.450113856,2.176091259,5.347826087,26.30434783,1.78793838,98.91407582,11.97627142,7.150297099,2.434782609,9.652173913,3.675321011,195.3434837,6.892657052,3.25973562,2.913043478,16.65217392,-1.887382631,-96.42940788,5.083614368,3.890561479
EU_123,1.118385799,6.264522251,1013.396256,-0.203759149,-0.216679243,-0.268317774,4.073962399,60.06997077,37.80106684,1486.221681,0.848846,2.2781799,26.18852037,0.091270785,4.395508,338.1228475,3.172375708,0.732032341,4.333655129,0.643009075,4.739130435,30,3.287048158,97.25227743,13.78325624,7.651757349,4.086956522,22.39130435,7.121696767,114.5097944,14.68790397,6.808158189,0.652173913,7.60869565,-3.834648609,-17.25751697,-0.90464773,0.84359916
NA_113,0.106479943,-5.492087195,1015.005684,-0.248881792,-0.113673441,-0.359370437,3.58844801,63.31818696,-117.9564867,1621.32886,5.0441699,2.3466899,19.2701461,0.029838838,9.670898,167.6502906,3.210138894,1.028200969,3.122092851,0.985466803,5.826086957,36.52173913,2.492415048,70.21568166,15.1035066,6.906501202,4.52173913,23.26086957,8.239368564,84.41666667,16.25919473,8.275553354,1.304347827,13.26086956,-5.746953516,-14.20098501,-1.15568813,-1.369052152
NA_114,3.568054696,19.34791471,1017.501786,-0.716111694,-0.386564364,-1.007864423,3.899359511,30.18340715,-90.11574176,1651.952003,0.519048,0.75174,11.08866071,0,1.4804688,1115.830339,3.218260243,0.394533769,8.157122401,0.170399259,5.782608696,27.69565217,3.057974735,75.40490355,14.97924916,3.430258863,4.043478261,21.60869565,4.309401637,138.877399,11.66107788,2.742657916,1.739130435,6.08695652,-1.251426902,-63.47249545,3.31817128,0.687600947
SA_108,0.402073575,8.705658583,1008.977098,-0.559091282,-0.999400909,-0.779193648,3.243178557,-46.46925,-71.55725,1734.188751,7.3112302,5.5672102,0.323978244,0.176685169,290,5.97996121,3.239346724,2.463892989,1.314727035,2.462397998,5.217391304,26.2173913,1.770530258,84.99289322,11.10684303,3.655756321,3.52173913,14.47826087,3.577345805,135.7378571,9.712518574,3.011916488,1.695652174,11.73913043,-1.806815547,-50.74496388,1.394324456,0.643839833
AS_99,0.682186952,-0.095789398,936.1779916,-0.290355347,-0.297783127,-0.272670304,3.903934977,48.94800857,117.3984754,1944.934663,0.594886,0.0500759,9.788181875,-0.055160393,5,388.9869326,3.289128254,0.77815125,4.226849539,0.698970004,6,32.86956522,4.434663235,63.39150511,18.48157239,7.570928395,4.695652174,20.43478261,7.963322481,100.3653554,16.33077803,6.861780532,1.304347826,12.43478261,-3.528659246,-36.97385029,2.15079436,0.709147863
AS_102,1.333224961,2.755507534,604.4126547,-0.028566055,0.540282053,0.039090707,2.181488136,30.73802168,90.60284628,1957.109022,10.9490004,3.7934301,0.562436383,-0.003040111,16.570312,118.1093646,3.291836868,1.244779473,2.6445141,1.219330686,5,29.04347826,3.097060702,87.88812974,13.21881695,6.918946481,4,20.82608696,4.28161983,129.4268251,12.02382135,7.378331789,1,8.2173913,-1.184559128,-41.53869536,1.1949956,-0.459385308
AS_97,1.22721163,-5.292977226,1016.087722,-0.128772915,0.127133931,-0.08004314,2.578495025,62.958921,111.7536108,2011.312994,1.2731,0.736243,8.5,0.243689088,32,62.85353106,3.303695532,1.51851394,2.175610934,1.505149978,5.173913043,30.91304348,2.862442315,72.54920635,13.51311446,5.53219069,4.434782609,20.82608696,10.70032633,102.1148551,16.75696316,7.896689687,0.739130434,10.08695652,-7.837884015,-29.56564875,-3.2438487,-2.364498997
NA_98,1.370339091,-4.60986656,1015.534561,-0.299405899,-0.423841876,-0.524008183,4.85470811,58.23421357,-103.2943961,2025.954448,4.3990102,2.00596,18.49298065,0.051527883,20,101.2977224,3.306843989,1.322219295,2.500979983,1.301029996,5.608695652,33.56521739,3.01560904,70.35222567,15.19413696,7.883939373,4.434782609,21.65217391,8.913703191,95.31720152,15.67407782,8.521215098,1.173913043,11.91304348,-5.898094151,-24.96497585,-0.47994086,-0.637275725
AS_66,4.33154334,18.68607411,1010.461805,-0.125674275,-0.345418723,-0.256611585,1.978483979,29.12117457,116.280422,2164.176296,0.625801,0.309327,17.64256596,0.233956757,8,270.522037,3.335493264,0.954242509,3.495435627,0.903089987,6.043478261,28.65217391,4.911771464,73.71919819,18.75748685,5.078407785,5.217391304,23.17391304,5.462925134,100.6657005,16.28864498,3.898097209,0.826086957,5.47826087,-0.55115367,-26.94650231,2.46884187,1.180310576
AS_82,1.492351363,-2.067581345,1015.201339,-0.399025516,0.303190065,-0.399732355,2.515337182,54.5465125,128.5954693,2179.229952,0.241429,0.876701,9.513898118,0.359222291,8.374023,260.2369198,3.338502302,0.971926015,3.434934605,0.922934149,5,32.30434783,2.528063263,73.41397516,13.04163482,4.891855974,4.260869565,20.47826087,7.594177224,94.03414502,14.92371562,6.352282421,0.739130435,11.82608696,-5.066113961,-20.62016986,-1.8820808,-1.460426447
SA_60,1.322235567,24.86389635,1007.020093,0.13700433,-0.299452089,0.263681308,4.972588287,-9.703323598,-41.69739652,2372.411098,1.07865,1.12763,5.264567682,0.14286369,11.291992,210.0967746,3.375372969,1.089622269,3.097745948,1.052770562,4.956521739,28.13043478,1.608548309,227.4725054,12.13352644,2.633868532,3.347826087,16.17391304,1.665655114,122.0380952,7.188768977,1.085917984,1.608695652,11.95652174,-0.057106805,105.4344102,4.944757463,1.547950548
NA_74,1.726834889,2.376971678,1008.095387,-0.120193867,2.31802612,0.327851913,4.592431915,59.55279366,-155.0929439,2542.891944,6.1065302,1.31835,2.127165078,0.004574313,32.70703,77.7475651,3.40549866,1.527720488,2.229137259,1.514641109,4.47826087,30.95652174,2.564123082,171.8961073,12.77841185,7.674339991,3.739130435,18.65217391,5.046306214,170.1225595,11.95553789,6.110364202,0.739130435,12.30434783,-2.482183132,1.7735478,0.82287396,1.563975789
AS_42,0.902207213,16.58348725,1013.798893,-0.401093367,0.25062843,-0.570473874,3.176025645,37.6678699,45.46546387,3160.09534,0.189423,0.124386,3.35999477,-0.024977713,23.283203,135.7242532,3.499837595,1.38530597,2.526400426,1.367042725,3.47826087,22.30434783,2.560625729,171.1318681,9.813154537,2.989192276,4.434782609,23.82608696,3.974608419,98.62489177,13.30366436,3.635440367,-0.956521739,-1.52173913,-1.41398269,72.50697633,-3.490509823,-0.646248091
EU_58,1.762520771,7.931412721,1012.596977,-0.270308331,-0.418544547,-0.66545017,4.915267444,58.54719539,27.54439487,3400.291078,4.0981102,2.6538501,42.27983876,-0.060472708,6.15625,552.3315457,3.5316438,0.854685504,4.13209746,0.789316248,4.043478261,32.60869565,3.377763971,106.985168,12.9785282,6.214298217,4.304347826,23.34782609,5.776636062,99.55064935,14.58475366,5.816757349,-0.260869565,9.26086956,-2.398872091,7.43451865,-1.60622546,0.397540868
AS_56,0.930926663,13.08365581,850.8927509,-0.503827621,-0.397534703,-0.61497223,2.228402067,38.64362709,42.95331027,3522.179568,2.73329,3.0034399,1.60788721,-0.025819544,65.69238,53.61625759,3.546934779,1.824076216,1.944510184,1.817514996,4.782608696,31.13043478,2.016424803,162.415855,11.84104678,3.93138757,4.782608696,28.04347826,4.226984869,106.1456522,14.94934171,4.759572697,0,3.08695652,-2.210560066,56.2702028,-3.10829493,-0.828185127
AS_46,0.942934889,5.337714988,721.6477865,-0.079079811,0.101345567,0.011272945,1.608280066,36.88672361,100.2006354,4231.328844,3.3624899,1.29914,2.212899019,-0.095947355,18,235.0738247,3.626579404,1.278753601,2.836026738,1.255272505,5.47826087,27.17391304,2.886671384,82.75337235,13.45203952,6.575364507,3.826086957,17.56521739,4.350702371,131.2117914,11.6790692,5.042625645,1.652173913,9.60869565,-1.464030987,-48.45841905,1.77297032,1.532738862
AS_44,1.709927842,4.122357656,1001.828562,-0.187821291,-0.161807884,-0.151007981,2.472405725,44.99953904,132.411587,4289.251642,0.391312,0.0990098,5.296850834,-0.051414063,4,1072.312911,3.632482766,0.698970004,5.196907941,0.602059991,5.391304348,30.43478261,3.562571327,76.58696051,15.63000075,7.201246541,4.130434783,20.17391304,5.521221315,92.48344671,13.50299595,5.481616135,1.260869565,10.26086957,-1.958649988,-15.8964862,2.1270048,1.719630406
AS_15,0.475457338,11.55851811,1021.058279,-0.119338795,-1.005618269,-0.155605946,4.333087624,46.62588,76.36275,16915.46,0.642019,0.254027,1.787740234,-0.016950581,7.2695312,2326.898329,4.228309486,0.91748089,4.608607691,0.861506405,5,33.26086957,2.704779016,86.78742236,13.92710247,6.043154998,4.695652174,21.69565217,7.339711076,89.59311594,16.34931863,7.243777921,0.304347826,11.5652174,-4.63493206,-2.80569358,-2.42221616,-1.200622923
AF_4,2.711479812,23.06670168,851.1348649,-0.181402334,-0.481210642,-0.599035369,2.776472886,-1.0994,32.91184,65441.81,0.0157627,0.0681027,21.56337202,-0.033575313,65.53613,998.5607939,4.815861939,1.823057537,2.641640124,1.816480792,4.130434783,18.86956522,1.387971735,117.0983766,8.017277657,1.270144472,3.695652174,15.7826087,1.835861458,127.934632,7.967849647,1.264279238,0.434782609,3.08695652,-0.447889723,-10.8362554,0.04942801,0.005865234
